log10_Lx_erg_s^-1,p_I_given_Lx
40.9,0.006993006993006978
40.9,0.0
40.9,0.0034965034965035446
40.91631944444444,0.0
40.91631944444444,0.0034965034965035446
40.91631944444444,0.006993006993006978
40.93263888888889,0.006993006993006978
40.93263888888889,0.0
40.93263888888889,0.0034965034965035446
40.94895833333333,0.006993006993006978
40.94895833333333,0.0
40.94895833333333,0.0034965034965035446
40.96527777777778,0.006993006993006978
40.96527777777778,0.0034965034965035446
40.96527777777778,0.0
40.98159722222222,0.0
40.98159722222222,0.006993006993006978
40.98159722222222,0.0034965034965035446
40.99791666666667,0.0
40.99791666666667,0.006993006993006978
40.99791666666667,0.0034965034965035446
41.01423611111111,0.0034965034965035446
41.01423611111111,0.006993006993006978
41.01423611111111,0.0
41.03055555555555,0.0
41.03055555555555,0.0034965034965035446
41.03055555555555,0.006993006993006978
41.046875,0.0034965034965035446
41.046875,0.006993006993006978
41.046875,0.0
41.06319444444444,0.0
41.06319444444444,0.0034965034965035446
41.06319444444444,0.006993006993006978
41.07951388888889,0.0034965034965035446
41.07951388888889,0.0
41.07951388888889,0.006993006993006978
41.09583333333333,0.006993006993006978
41.09583333333333,0.0034965034965035446
41.09583333333333,0.0
41.11215277777778,0.0034965034965035446
41.11215277777778,0.0
41.11215277777778,0.006993006993006978
41.12847222222222,0.0
41.12847222222222,0.006993006993006978
41.12847222222222,0.0034965034965035446
41.14479166666666,0.0034965034965035446
41.14479166666666,0.006993006993006978
41.14479166666666,0.0
41.16111111111111,0.006993006993006978
41.16111111111111,0.0
41.16111111111111,0.0034965034965035446
41.17743055555555,0.006993006993006978
41.17743055555555,0.0034965034965035446
41.17743055555555,0.0
41.19375,0.006993006993006978
41.19375,0.0
41.19375,0.0034965034965035446
41.21006944444444,0.0
41.21006944444444,0.006993006993006978
41.21006944444444,0.0034965034965035446
41.226388888888884,0.0
41.226388888888884,0.006993006993006978
41.226388888888884,0.0034965034965035446
41.24270833333333,0.0034965034965035446
41.24270833333333,0.006993006993006978
41.24270833333333,0.0
41.259027777777774,0.0034965034965035446
41.259027777777774,0.0
41.259027777777774,0.006993006993006978
41.27534722222222,0.0034965034965035446
41.27534722222222,0.0
41.27534722222222,0.006993006993006978
41.291666666666664,0.0034965034965035446
41.291666666666664,0.006993006993006978
41.291666666666664,0.0
41.30798611111111,0.0
41.30798611111111,0.0034965034965035446
41.30798611111111,0.006993006993006978
41.324305555555554,0.006993006993006978
41.324305555555554,0.0
41.324305555555554,0.0034965034965035446
41.340624999999996,0.0
41.340624999999996,0.0034965034965035446
41.340624999999996,0.006993006993006978
41.356944444444444,0.0
41.356944444444444,0.0034965034965035446
41.356944444444444,0.006993006993006978
41.373263888888886,0.0
41.373263888888886,0.0034965034965035446
41.373263888888886,0.006993006993006978
41.389583333333334,0.0034965034965035446
41.389583333333334,0.006993006993006978
41.389583333333334,0.0
41.405902777777776,0.0034965034965035446
41.405902777777776,0.0
41.405902777777776,0.006993006993006978
41.422222222222224,0.006993006993006978
41.422222222222224,0.0
41.422222222222224,0.0034965034965035446
41.438541666666666,0.006993006993006978
41.438541666666666,0.0034965034965035446
41.438541666666666,0.0
41.45486111111111,0.0034965034965035446
41.45486111111111,0.0
41.45486111111111,0.006993006993006978
41.471180555555556,0.006993006993006978
41.471180555555556,0.0034965034965035446
41.471180555555556,0.0
41.4875,0.0034965034965035446
41.4875,0.0
41.4875,0.006993006993006978
41.503819444444446,0.0034965034965035446
41.503819444444446,0.0
41.503819444444446,0.006993006993006978
41.52013888888889,0.0
41.52013888888889,0.006993006993006978
41.52013888888889,0.0034965034965035446
41.536458333333336,0.0034965034965035446
41.536458333333336,0.006993006993006978
41.536458333333336,0.0
41.55277777777778,0.0034965034965035446
41.55277777777778,0.0
41.55277777777778,0.006993006993006978
41.56909722222222,0.006993006993006978
41.56909722222222,0.0034965034965035446
41.56909722222222,0.0
41.58541666666667,0.0034965034965035446
41.58541666666667,0.0
41.58541666666667,0.006993006993006978
41.60173611111111,0.0034965034965035446
41.60173611111111,0.0
41.60173611111111,0.006993006993006978
41.61805555555556,0.0
41.61805555555556,0.006993006993006978
41.61805555555556,0.0034965034965035446
41.634375,0.006993006993006978
41.634375,0.0034965034965035446
41.634375,0.0
41.65069444444444,0.006993006993006978
41.65069444444444,0.0034965034965035446
41.65069444444444,0.0
41.66701388888889,0.006993006993006978
41.66701388888889,0.0034965034965035446
41.66701388888889,0.0
41.68333333333333,0.006993006993006978
41.68333333333333,0.0034965034965035446
41.68333333333333,0.0
41.69965277777778,0.0
41.69965277777778,0.0034965034965035446
41.69965277777778,0.006993006993006978
41.71597222222222,0.006993006993006978
41.71597222222222,0.0034965034965035446
41.71597222222222,0.0
41.73229166666667,0.0034965034965035446
41.73229166666667,0.0
41.73229166666667,0.006993006993006978
41.74861111111111,0.0
41.74861111111111,0.0034965034965035446
41.74861111111111,0.006993006993006978
41.76493055555555,0.0
41.76493055555555,0.0034965034965035446
41.76493055555555,0.006993006993006978
41.78125,0.0034965034965035446
41.78125,0.006993006993006978
41.78125,0.0
41.79756944444444,0.006993006993006978
41.79756944444444,0.0
41.79756944444444,0.0034965034965035446
41.81388888888889,0.006993006993006978
41.81388888888889,0.0
41.81388888888889,0.0034965034965035446
41.83020833333333,0.006993006993006978
41.83020833333333,0.0034965034965035446
41.83020833333333,0.0
41.84652777777778,0.006993006993006978
41.84652777777778,0.0
41.84652777777778,0.0034965034965035446
41.86284722222222,0.006993006993006978
41.86284722222222,0.0034965034965035446
41.86284722222222,0.0
41.87916666666666,0.0
41.87916666666666,0.006993006993006978
41.87916666666666,0.0034965034965035446
41.89548611111111,0.0
41.89548611111111,0.0034965034965035446
41.89548611111111,0.006993006993006978
41.91180555555555,0.0
41.91180555555555,0.0034965034965035446
41.91180555555555,0.006993006993006978
41.928125,0.006993006993006978
41.928125,0.0
41.928125,0.0034965034965035446
41.94444444444444,0.006993006993006978
41.94444444444444,0.0034965034965035446
41.94444444444444,0.0
41.96076388888889,0.0
41.96076388888889,0.006993006993006978
41.96076388888889,0.0034965034965035446
41.97708333333333,0.0034965034965035446
41.97708333333333,0.006993006993006978
41.97708333333333,0.0
41.993402777777774,0.0034965034965035446
41.993402777777774,0.006993006993006978
41.993402777777774,0.0
42.00972222222222,0.006993006993006978
42.00972222222222,0.0
42.00972222222222,0.0034965034965035446
42.026041666666664,0.006993006993006978
42.026041666666664,0.0034965034965035446
42.026041666666664,0.0
42.04236111111111,0.0
42.04236111111111,0.0034965034965035446
42.04236111111111,0.006993006993006978
42.058680555555554,0.0
42.058680555555554,0.006993006993006978
42.058680555555554,0.0034965034965035446
42.075,0.006993006993006978
42.075,0.0
42.075,0.0034965034965035446
42.091319444444444,0.006993006993006978
42.091319444444444,0.0
42.091319444444444,0.0034965034965035446
42.107638888888886,0.006993006993006978
42.107638888888886,0.0
42.107638888888886,0.0034965034965035446
42.123958333333334,0.006993006993006978
42.123958333333334,0.0
42.123958333333334,0.0034965034965035446
42.140277777777776,0.0034965034965035446
42.140277777777776,0.006993006993006978
42.140277777777776,0.0
42.156597222222224,0.006993006993006978
42.156597222222224,0.0
42.156597222222224,0.0034965034965035446
42.172916666666666,0.0
42.172916666666666,0.006993006993006978
42.172916666666666,0.0034965034965035446
42.18923611111111,0.0
42.18923611111111,0.0034965034965035446
42.18923611111111,0.006993006993006978
42.205555555555556,0.006993006993006978
42.205555555555556,0.0034965034965035446
42.205555555555556,0.0
42.221875,0.0034965034965035446
42.221875,0.006993006993006978
42.221875,0.0
42.238194444444446,0.006993006993006978
42.238194444444446,0.0
42.238194444444446,0.0034965034965035446
42.25451388888889,0.006993006993006978
42.25451388888889,0.0
42.25451388888889,0.0034965034965035446
42.270833333333336,0.006993006993006978
42.270833333333336,0.0
42.270833333333336,0.0034965034965035446
42.28715277777778,0.006993006993006978
42.28715277777778,0.0
42.28715277777778,0.0034965034965035446
42.30347222222222,0.0
42.30347222222222,0.006993006993006978
42.30347222222222,0.0034965034965035446
42.31979166666667,0.0
42.31979166666667,0.006993006993006978
42.31979166666667,0.0034965034965035446
42.33611111111111,0.006993006993006978
42.33611111111111,0.0
42.33611111111111,0.0034965034965035446
42.35243055555556,0.0
42.35243055555556,0.0034965034965035446
42.35243055555556,0.006993006993006978
42.36875,0.006993006993006978
42.36875,0.0034965034965035446
42.36875,0.0
42.38506944444445,0.006993006993006978
42.38506944444445,0.0034965034965035446
42.38506944444445,0.0
42.40138888888889,0.0
42.40138888888889,0.006993006993006978
42.40138888888889,0.0034965034965035446
42.41770833333333,0.006993006993006978
42.41770833333333,0.0034965034965035446
42.41770833333333,0.0
42.43402777777778,0.0034965034965035446
42.43402777777778,0.0
42.43402777777778,0.006993006993006978
42.45034722222222,0.006993006993006978
42.45034722222222,0.0034965034965035446
42.45034722222222,0.0
42.46666666666667,0.0
42.46666666666667,0.006993006993006978
42.46666666666667,0.0034965034965035446
42.48298611111111,0.0
