Fx,z,Lx
2.72858605778733e-13,0.165,2.0496897707635e+43
2.77037686053832e-13,0.165,2.08108265304633e+43
3.20171109723248e-13,0.165,2.40509712574691e+43
3.53010876756412e-13,0.165,2.6517865580630595e+43
3.26528553749835e-13,0.165,2.45285368432166e+43
3.04990797309402e-13,0.165,2.29106395833827e+43
3.7436223569336197e-13,0.165,2.8121760824471797e+43
3.30340867021263e-13,0.165,2.4814914452348296e+43
4.08245131185154e-13,0.165,3.06670140370347e+43
4.06546061795233e-13,0.165,3.0539381443648196e+43
3.25572978308565e-13,0.165,2.44567548592262e+43
3.62947640985845e-13,0.165,2.72643065417808e+43
3.90425176346984e-13,0.165,2.93283947531378e+43
3.30674243823608e-13,0.165,2.4839957423583397e+43
5.39864055450062e-13,0.165,4.055411149305e+43
4.2269424573473e-13,0.165,3.1752418772734096e+43
3.90867259339334e-13,0.165,2.93616036374485e+43
4.860099019986109e-13,0.165,3.6508635004319397e+43
3.79485646302833e-13,0.165,2.85066269087826e+43
4.56213708083e-13,0.165,3.4270371208233e+43
5.02622656318405e-13,0.165,3.7756570450456796e+43
4.5054966395307097e-13,0.165,3.3844893210896895e+43
4.52086190314983e-13,0.165,3.39603157154402e+43
4.53922555375929e-13,0.165,3.4098261838490596e+43
5.35447170150379e-13,0.165,4.0222318966603594e+43
5.06544612549038e-13,0.165,3.8051184341939797e+43
6.18090779010669e-13,0.165,4.64304339430937e+43
5.96074863412879e-13,0.165,4.47766177892658e+43
4.5599568692192e-13,0.165,3.4253993650985003e+43
6.45131526825611e-13,0.165,4.846171105938249e+43
5.08433219827387e-13,0.165,3.81930548542651e+43
6.57667547522614e-13,0.165,4.94034058729067e+43
5.23178119460847e-13,0.165,3.9300678704478e+43
5.58961611453742e-13,0.165,4.19887030492008e+43
5.42916451599273e-13,0.165,4.07834047984783e+43
5.09101219391525e-13,0.165,3.82432343921097e+43
5.88926412098765e-13,0.165,4.4239632434029394e+43
6.04773349609425e-13,0.165,4.543004039718769e+43
5.64864093561667e-13,0.165,4.2432092297056895e+43
6.53013912430367e-13,0.165,4.905382891094059e+43
7.94054685552241e-13,0.165,5.9648687339665e+43
7.54151174871568e-13,0.165,5.66511708264401e+43
6.98057344314118e-13,0.165,5.24374517696997e+43
8.42465727771746e-13,0.165,6.328528211541439e+43
8.56810613090276e-13,0.165,6.436285724324489e+43
9.4138064294725e-13,0.165,7.071568326521649e+43
8.85734509473935e-13,0.165,6.6535594818408e+43
1.1302446232374499e-12,0.165,8.490297881932539e+43
1.10814861002966e-12,0.165,8.324314580370919e+43
1.45644050801355e-12,0.165,1.09406525862768e+44
1.19321252793304e-12,0.165,8.96330722599419e+43
1.2483382419555998e-12,0.165,9.37740672568048e+43
1.0902983073292899e-12,0.165,8.190224681518089e+43
1.39022368966932e-12,0.165,1.04432376895565e+44
1.44747966785263e-12,0.165,1.0873339545653201e+44
1.6814100993559299e-12,0.165,1.26306043061109e+44
1.5578617947933e-12,0.165,1.17025203435968e+44
1.7072065616900999e-12,0.165,1.2824385054998501e+44
1.6147860822965299e-12,0.165,1.21301305685717e+44
1.86980523795993e-12,0.165,1.4045811964143601e+44
2.32742399608708e-12,0.165,1.74834036969231e+44
2.16725669248285e-12,0.165,1.62802410447084e+44
2.38367901136619e-12,0.165,1.79059864080041e+44
8.182422634916669e-12,0.165,6.1465636852417e+44
7.3103796881612e-14,0.175,6.25291480190303e+42
6.594671427109171e-14,0.175,5.640735548529369e+42
6.88870863887094e-14,0.175,5.89223953493831e+42
6.929355412196251e-14,0.175,5.927006649837559e+42
6.905017260885551e-14,0.175,5.90618907358661e+42
6.67281167816496e-14,0.175,5.70757261490534e+42
7.20810023470407e-14,0.175,6.16543032972324e+42
6.78926738483055e-14,0.175,5.80718270946098e+42
6.880800595544551e-14,0.175,5.88547541005301e+42
7.17870697273406e-14,0.175,6.14028887733792e+42
7.81757528554723e-14,0.175,6.68674327506581e+42
7.51597994155357e-14,0.175,6.42877445934246e+42
9.4475232810378e-14,0.175,8.080915176128689e+42
8.15102866325408e-14,0.175,6.97196177945955e+42
7.658509372836561e-14,0.175,6.55068664839326e+42
7.683901311288e-14,0.175,6.572405578813399e+42
7.844160467079821e-14,0.175,6.70948284294155e+42
8.11958070199184e-14,0.175,6.94506284522433e+42
1.02845629626288e-13,0.175,8.796874953604599e+42
7.579928743894061e-14,0.175,6.48347290590418e+42
6.5583149591338e-14,0.175,5.60963813547485e+42
6.94817101165795e-14,0.175,5.943100525313169e+42
9.862368630278281e-14,0.175,8.435752097796009e+42
7.04496224398224e-14,0.175,6.02589066140899e+42
7.71108818299018e-14,0.175,6.59565980085597e+42
7.02476515364134e-14,0.175,6.008615131199179e+42
6.820271517111841e-14,0.175,5.83370201569835e+42
7.75766605927929e-14,0.175,6.635500069694679e+42
6.53433555338839e-14,0.175,5.58912741133707e+42
7.80670975598367e-14,0.175,6.67744947179749e+42
6.82686575930276e-14,0.175,5.839342384100789e+42
8.789357032071791e-14,0.175,7.517954337454689e+42
9.29506958747127e-14,0.175,7.95051429440011e+42
7.38193903343538e-14,0.175,6.31412290714058e+42
8.40727180621373e-14,0.175,7.19113870457786e+42
7.270166957009461e-14,0.175,6.21851894388066e+42
7.976783610573971e-14,0.175,6.82292171375321e+42
7.70432035639695e-14,0.175,6.58987095747345e+42
7.18053488575905e-14,0.175,6.14185237812695e+42
8.572305300982151e-14,0.175,7.332299687490749e+42
1.10098664166005e-13,0.175,9.41726143100682e+42
8.50111404608127e-14,0.175,7.27140642742429e+42
9.943693306686781e-14,0.175,8.505312954354279e+42
1.08266468768231e-13,0.175,9.2605450604294e+42
9.144360910512551e-14,0.175,7.821606008219499e+42
1.13627342235242e-13,0.175,9.71908601839474e+42
9.4746282709134e-14,0.175,8.104099360757709e+42
7.88166219249554e-14,0.175,6.74155984905501e+42
9.198908815675081e-14,0.175,7.868263421124599e+42
8.917563581508291e-14,0.175,7.62761548569446e+42
9.078127999422e-14,0.175,7.764953855007549e+42
1.16835736120108e-13,0.175,9.99351517896907e+42
9.46089659955328e-14,0.175,8.09235401034293e+42
7.4286129125122e-14,0.175,6.35404529172128e+42
1.02392906594991e-13,0.175,8.7581514034702e+42
6.56353007243819e-14,0.175,5.61409886946756e+42
8.05812882837007e-14,0.175,6.892500140335479e+42
1.17521277708023e-13,0.175,1.0052152805539e+43
9.653937325006861e-14,0.175,8.25747090728244e+42
1.0005677585785099e-13,0.175,8.55833105092279e+42
6.66522522426422e-14,0.175,5.70108356072301e+42
7.6542409660148e-14,0.175,6.54703567739929e+42
1.02522384663599e-13,0.175,8.76922627736538e+42
6.846849304421621e-14,0.175,5.85643525894429e+42
8.32192766156996e-14,0.175,7.118139806016819e+42
1.50801646958096e-13,0.175,1.2898780783475498e+43
1.2948431191581499e-13,0.175,1.1075407914910699e+43
1.35086460440149e-13,0.175,1.15545862739636e+43
1.17586368880507e-13,0.175,1.0057720362536899e+43
7.76631450742289e-14,0.175,6.64289749797029e+42
8.23557884120644e-14,0.175,7.04428156061647e+42
1.35162699815402e-13,0.175,1.15611073896695e+43
9.44874628292296e-14,0.175,8.08196126770213e+42
1.36286845624826e-13,0.175,1.1657260917544798e+43
1.34988723292472e-13,0.175,1.1546226351723198e+43
1.35256901712972e-13,0.175,1.15691649251849e+43
1.25796082474327e-13,0.175,1.07599361411963e+43
8.34098371243681e-14,0.175,7.134439350994509e+42
1.06329987331235e-13,0.175,9.09490860982733e+42
1.54998939423854e-13,0.175,1.3257795134393e+43
1.05915102088526e-13,0.175,9.05942150538288e+42
1.03981375830549e-13,0.175,8.89402071832228e+42
1.52755802549304e-13,0.175,1.3065928988394e+43
1.18588238056787e-13,0.175,1.01434149894805e+43
7.39058638279096e-14,0.175,6.32151939557062e+42
1.29483128522619e-13,0.175,1.10753066936725e+43
1.05168880006409e-13,0.175,8.995593588067739e+42
1.5248224457934099e-13,0.175,1.3042530276527699e+43
6.825634790137471e-14,0.175,5.83828947773441e+42
9.20090644553383e-14,0.175,7.86997208877871e+42
7.50158219398918e-14,0.175,6.41645938232871e+42
1.07656297754768e-13,0.175,9.2083542369082e+42
9.20961021611839e-14,0.175,7.87741683696447e+42
1.04321362390422e-13,0.175,8.92310138284811e+42
1.26168721011034e-13,0.175,1.07918096843136e+43
8.14192956751618e-14,0.175,6.9641788909024e+42
1.53910910426087e-13,0.175,1.31647308488805e+43
1.40134233255306e-13,0.175,1.19863462467548e+43
1.27732665089884e-13,0.175,1.0925581246081099e+43
1.10328945446719e-13,0.175,9.43695848218887e+42
1.45263911095466e-13,0.175,1.24251119451723e+43
1.22604601404271e-13,0.175,1.0486953613965e+43
1.31460249624294e-13,0.175,1.1244419247728298e+43
1.53876670542595e-13,0.175,1.31618021490942e+43
1.03654561340446e-13,0.175,8.866066723457279e+42
1.42066993210694e-13,0.175,1.2151664381367398e+43
1.02408423300771e-13,0.175,8.75947862098e+42
1.0649819468639999e-13,0.175,9.109296183465959e+42
1.09671333669618e-13,0.175,9.380709824932369e+42
1.8084146107950998e-13,0.175,1.5468228696973002e+43
1.30604404678978e-13,0.175,1.11712147664977e+43
1.87674868637282e-13,0.175,1.60527224864629e+43
8.59591913849653e-14,0.175,7.35249772376547e+42
1.49173723364467e-13,0.175,1.2759536750071098e+43
1.1185394216086399e-13,0.175,9.56739869095356e+42
1.4053248409862399e-13,0.175,1.2020410532048798e+43
1.69064950061438e-13,0.175,1.4460927801522598e+43
1.73524692644709e-13,0.175,1.48423907569525e+43
1.68997121565425e-13,0.175,1.4455126108248099e+43
1.56500672962029e-13,0.175,1.33862455332769e+43
1.37287157553457e-13,0.175,1.1742822345704098e+43
1.73059570224312e-13,0.175,1.48026066282033e+43
1.61637709269514e-13,0.175,1.3825640636338398e+43
1.58320207242584e-13,0.175,1.3541878938390898e+43
1.71643749489184e-13,0.175,1.46815047592284e+43
1.25943006951869e-13,0.175,1.0772503289273099e+43
1.85322260364523e-13,0.175,1.5851492732068098e+43
2.22086459434948e-13,0.175,1.89961092137518e+43
1.65341717393229e-13,0.175,1.4142462035651698e+43
1.30097025932347e-13,0.175,1.1127816253557099e+43
1.99481314592828e-13,0.175,1.7062583859229298e+43
1.70548829309519e-13,0.175,1.45878510382128e+43
1.78227700407891e-13,0.175,1.5244661338103e+43
1.5043679546953099e-13,0.175,1.28675733035543e+43
1.01644684802556e-13,0.175,8.69415244143823e+42
1.75880319898131e-13,0.175,1.50438787390958e+43
2.16246917039694e-13,0.175,1.849662542991e+43
1.82137391434676e-13,0.175,1.55790757725794e+43
1.10299925777657e-13,0.175,9.43447629212541e+42
2.0154394303839299e-13,0.175,1.72390102623474e+43
1.42099774385609e-13,0.175,1.2154468310884e+43
2.02024228907909e-13,0.175,1.7280091392887097e+43
1.6849125946743e-13,0.175,1.44118573214654e+43
1.90153609417398e-13,0.175,1.6264740953016298e+43
1.30145869438485e-13,0.175,1.1131994070517798e+43
2.06570859245528e-13,0.175,1.7668986270439398e+43
2.08120645744582e-13,0.175,1.78015468671949e+43
1.98771421543195e-13,0.175,1.70018633365319e+43
2.15984697899608e-13,0.175,1.8474196581993398e+43
2.05423049351074e-13,0.175,1.7570808641028001e+43
2.34442506116691e-13,0.175,2.00529805458167e+43
2.53944210809108e-13,0.175,2.1721053930993e+43
2.49828827434682e-13,0.175,2.13690456535143e+43
1.87605079511658e-13,0.175,1.6046753091229797e+43
1.25801957547567e-13,0.175,1.0760438664102e+43
1.6775578416772699e-13,0.175,1.4348948627469698e+43
2.564151812809e-13,0.175,2.1932407766186498e+43
2.01025456953892e-13,0.175,1.7194661686067498e+43
2.60026968335634e-13,0.175,2.22413410596574e+43
1.7606471637991599e-13,0.175,1.5059651045590898e+43
2.35269216853295e-13,0.175,2.01236930398637e+43
2.27012964863705e-13,0.175,1.9417496611276598e+43
1.48077750942265e-13,0.175,1.2665793025756001e+43
2.80630450539194e-13,0.175,2.40036547059654e+43
2.95698777557111e-13,0.175,2.5292520251524297e+43
2.64412605092913e-13,0.175,2.2616465391978597e+43
1.86419223891174e-13,0.175,1.5945321230252e+43
2.16918920775433e-13,0.175,1.8554105099713498e+43
2.7214809249840997e-13,0.175,2.3278118353398698e+43
2.68089199969533e-13,0.175,2.29309420061257e+43
2.79618377397913e-13,0.175,2.39170872854527e+43
2.1496155536685998e-13,0.175,1.83866823438774e+43
2.43322658067899e-13,0.175,2.0812542100037698e+43
2.82198770624539e-13,0.175,2.41378005683432e+43
2.9094974674552997e-13,0.175,2.4886313100553497e+43
2.63855591067587e-13,0.175,2.25688213380116e+43
3.2983586307588e-13,0.175,2.8212427239116497e+43
3.2925940109191497e-13,0.175,2.81631197089193e+43
3.24844945647175e-13,0.175,2.77855303774451e+43
3.62052349460926e-13,0.175,3.09680562649056e+43
2.61281458840618e-13,0.175,2.23486435881453e+43
3.41950588976976e-13,0.175,2.9248657259161e+43
4.35680133687761e-13,0.175,3.7265790192035e+43
3.91565592563553e-13,0.175,3.3492464059311097e+43
3.73679532456247e-13,0.175,3.1962584425647e+43
4.13839115444925e-13,0.175,3.5397624213181196e+43
3.64412256141697e-13,0.175,3.11699102867864e+43
4.54361347555212e-13,0.175,3.8863683101735296e+43
5.28609901638207e-13,0.175,4.52145144217188e+43
5.55108482804761e-13,0.175,4.748106386885779e+43
4.28144214094839e-13,0.175,3.6621207213057196e+43
4.89749539087751e-13,0.175,4.1890603126214195e+43
4.45435106977196e-13,0.175,3.81001793684612e+43
4.68709167649668e-13,0.175,4.0090920269579697e+43
4.35805538264815e-13,0.175,3.7276516640858896e+43
5.98512038947803e-13,0.175,5.11935760807963e+43
5.56787798158459e-13,0.175,4.762470368347919e+43
5.00453829995072e-13,0.175,4.2806191945310196e+43
5.04587464956538e-13,0.175,4.31597613676765e+43
5.58987731853525e-13,0.175,4.78128744564332e+43
4.51429881796966e-13,0.175,3.86129409185257e+43
5.82980576799295e-13,0.175,4.98650963888197e+43
4.36676622119673e-13,0.175,3.73510245783681e+43
5.3265172803798e-13,0.175,4.556023102194949e+43
5.61940950613997e-13,0.175,4.806547727719389e+43
4.58796167628357e-13,0.175,3.9243014316556495e+43
6.65028097842901e-13,0.175,5.68830103779364e+43
5.88281695952633e-13,0.175,5.03185262766577e+43
6.49954257129864e-13,0.175,5.5593673219858e+43
5.98009202208645e-13,0.175,5.11505660673176e+43
5.67521036336213e-13,0.175,4.85427685000402e+43
7.17985573773933e-13,0.175,6.141271470583659e+43
8.43971766289992e-13,0.175,7.2188911861435e+43
7.59117541266367e-13,0.175,6.493092715629729e+43
7.07171467367468e-13,0.175,6.04877328457583e+43
6.02711658633574e-13,0.175,5.15527894898897e+43
8.67203182622779e-13,0.175,7.417600518972959e+43
6.58582132606651e-13,0.175,5.633165636955889e+43
1.01946478750556e-12,0.175,8.71996631055409e+43
1.0240927614839499e-12,0.175,8.75955156908605e+43
8.75013001866776e-13,0.175,7.48440161061812e+43
8.96519062646179e-13,0.175,7.668353158300289e+43
1.084939762525e-12,0.175,9.280004855633108e+43
1.18301783428434e-12,0.175,1.01189131651963e+44
1.1144357142112499e-12,0.175,9.53229773338034e+43
1.12739370663043e-12,0.175,9.64313359424828e+43
8.89904281259204e-13,0.175,7.61177379278122e+43
1.3123291298228998e-12,0.175,1.12249740654745e+44
1.4941731665354e-12,0.175,1.27803724405259e+44
1.7442034186743997e-12,0.175,1.49189998869981e+44
1.43845837256508e-12,0.175,1.2303817357530401e+44
1.91003196127741e-12,0.175,1.6337410137698999e+44
1.7133557447075898e-12,0.175,1.4655145086865501e+44
1.7787774521623498e-12,0.175,1.52147280091754e+44
2.0106349497259398e-12,0.175,1.7197915258389601e+44
2.24194029135984e-12,0.175,1.91763796558054e+44
2.33632046863759e-12,0.175,1.99836581183208e+44
2.5142290950730697e-12,0.175,2.15053950609671e+44
2.57685445542664e-12,0.175,2.20410594989764e+44
2.39937175738224e-12,0.175,2.05229657240652e+44
2.95950163683418e-12,0.175,2.53140225003435e+44
3.1844780376178897e-12,0.175,2.7238352462052e+44
4.35490195508068e-12,0.175,3.7249543877809e+44
8.51560152545751e-14,0.185,8.238296135778329e+42
6.775797394635041e-14,0.185,6.55514766938788e+42
6.828164954993781e-14,0.185,6.60580991196157e+42
6.66873348104669e-14,0.185,6.45157022709454e+42
9.16646819643478e-14,0.185,8.86796772907554e+42
6.831348263647491e-14,0.185,6.60888955810312e+42
7.497334818169081e-14,0.185,7.253188665123719e+42
6.66206089853368e-14,0.185,6.44511493317687e+42
6.7554331771618e-14,0.185,6.53544660028356e+42
7.951343736022551e-14,0.185,7.69241305841873e+42
7.012117382345481e-14,0.185,6.78377204028428e+42
6.753840782189021e-14,0.185,6.53390606068555e+42
7.40223959419083e-14,0.185,7.16119015933538e+42
8.09294090247476e-14,0.185,7.82939919917849e+42
7.18541966989273e-14,0.185,6.951430844134349e+42
7.782915008590661e-14,0.185,7.52946911015999e+42
8.568343774964421e-14,0.185,8.289320865975729e+42
7.05769621248741e-14,0.185,6.82786662351589e+42
8.34104907918708e-14,0.185,8.06942788386431e+42
1.13625257756675e-13,0.185,1.0992512027543899e+43
9.0184288643391e-14,0.185,8.72474920788228e+42
7.01253037393911e-14,0.185,6.784171583057589e+42
9.889895184936691e-14,0.185,9.56783675724414e+42
6.63469159755362e-14,0.185,6.4186368968539e+42
9.40289727582728e-14,0.185,9.09669763914964e+42
7.31162317509758e-14,0.185,7.07352460887224e+42
8.01096001295394e-14,0.185,7.75008796751412e+42
9.11664133528999e-14,0.185,8.819763449389609e+42
6.73953671627612e-14,0.185,6.52006779798808e+42
7.0942695697482e-14,0.185,6.86324899161911e+42
7.65431597307871e-14,0.185,7.40505782410396e+42
1.05878162574481e-13,0.185,1.02430304540794e+43
7.11276032838201e-14,0.185,6.88113760993281e+42
7.93528572553522e-14,0.185,7.67687796728623e+42
8.89218762450433e-14,0.185,8.60261893731977e+42
7.583475618725211e-14,0.185,7.33652434284806e+42
6.726787109710551e-14,0.185,6.50773337461378e+42
6.83673480881081e-14,0.185,6.614100693696009e+42
8.65255011872888e-14,0.185,8.37078508131846e+42
7.67049524020558e-14,0.185,7.42071022322721e+42
6.9170662798574e-14,0.185,6.691816219196599e+42
8.75472592428582e-14,0.185,8.46963359384848e+42
6.957852726212861e-14,0.185,6.73127447970794e+42
8.91913891820198e-14,0.185,8.628692578513499e+42
6.55439345742863e-14,0.185,6.3409536168737e+42
9.01029363845299e-14,0.185,8.71687890068426e+42
7.72901357505005e-14,0.185,7.477322944052639e+42
7.87668680181557e-14,0.185,7.62018728191337e+42
1.31265207857734e-13,0.185,1.2699063611932098e+43
1.00163992179297e-13,0.185,9.690221263265399e+42
9.3011719775939e-14,0.185,8.99828496344592e+42
1.00584159989155e-13,0.185,9.73086979330735e+42
8.22845532194676e-14,0.185,7.960500673917649e+42
1.15344181391333e-13,0.185,1.11588068206336e+43
9.854150556378391e-14,0.185,9.533256130796749e+42
6.618110117990131e-14,0.185,6.40259538309765e+42
7.84399058026427e-14,0.185,7.58855579295098e+42
9.600526691402691e-14,0.185,9.287891372884569e+42
1.29055147368783e-13,0.185,1.2485254490738198e+43
1.1253338848242999e-13,0.185,1.08868807060701e+43
1.19715007084859e-13,0.185,1.1581656061682398e+43
7.00327687378948e-14,0.185,6.775219417518e+42
1.07479409503649e-13,0.185,1.03979407836615e+43
8.38377256041921e-14,0.185,8.11076010088849e+42
9.89005128368787e-14,0.185,9.567987772734329e+42
1.19883555193962e-13,0.185,1.1597962005916299e+43
7.47235327225137e-14,0.185,7.229020628070269e+42
6.80703769017335e-14,0.185,6.58537064368329e+42
1.01939464946875e-13,0.185,9.86198682083158e+42
8.17917431022066e-14,0.185,7.91282446839574e+42
7.327899486097781e-14,0.185,7.08927089169404e+42
1.24958675164498e-13,0.185,1.2088947183145198e+43
7.5051001370878e-14,0.185,7.26070111114998e+42
9.42217479630453e-14,0.185,9.115347398885399e+42
1.32140625370913e-13,0.185,1.2783754619307898e+43
7.82451261308176e-14,0.185,7.56971211393514e+42
1.13530281862818e-13,0.185,1.0983323721385899e+43
6.85467840851984e-14,0.185,6.63145997098287e+42
1.1842763821274399e-13,0.185,1.14571114129837e+43
1.07820135026292e-13,0.185,1.0430903783963399e+43
1.43000667503016e-13,0.185,1.3834393765160599e+43
1.08252881720192e-13,0.185,1.0472769240038099e+43
8.661502001560131e-14,0.185,8.37944545152439e+42
1.262146535919e-13,0.185,1.22104550084486e+43
1.07800429019977e-13,0.185,1.04289973547442e+43
1.33697828904013e-13,0.185,1.2934404033926499e+43
8.2318352566405e-14,0.185,7.9637705430917e+42
1.45976064935627e-13,0.185,1.4122244307464698e+43
1.33330524185542e-13,0.185,1.2898869667578e+43
9.729069512351881e-14,0.185,9.41224827497093e+42
6.63883473673418e-14,0.185,6.42264511722438e+42
1.37512637979808e-13,0.185,1.3303462247534799e+43
1.13028791346961e-13,0.185,1.0934807743195e+43
1.2317093619438899e-13,0.185,1.19159949494691e+43
7.87174748469167e-14,0.185,7.61540881065052e+42
6.99646877507166e-14,0.185,6.768633020398389e+42
1.04229327120578e-13,0.185,1.0083516241163001e+43
1.4696024429736499e-13,0.185,1.4217457323344798e+43
1.3336433741384799e-13,0.185,1.2902140879685098e+43
6.71641613236364e-14,0.185,6.497700121842869e+42
1.3921575975195999e-13,0.185,1.3468228312179e+43
1.56139878440106e-13,0.185,1.5105527816778798e+43
7.989932972931941e-14,0.185,7.72974566027461e+42
1.33260207533575e-13,0.185,1.2892066984286e+43
1.1423029562943299e-13,0.185,1.1051045545748599e+43
6.94807161249814e-14,0.185,6.72181188201842e+42
1.33296569898831e-13,0.185,1.2895584808978598e+43
7.69713482523036e-14,0.185,7.4464823063516e+42
1.55085074629828e-13,0.185,1.5003482340270298e+43
1.0272220208325799e-13,0.185,9.93771159854354e+42
1.68634611647293e-13,0.185,1.63143127979762e+43
1.4427208344923199e-13,0.185,1.3957395071003399e+43
9.34745753098565e-14,0.185,9.04306325591413e+42
1.23617435320066e-13,0.185,1.1959190864763e+43
1.07715257898189e-13,0.185,1.0420757597148599e+43
1.61233741712477e-13,0.185,1.55983262877676e+43
9.29084488840583e-14,0.185,8.98829416964262e+42
1.64940309741603e-13,0.185,1.59569128771008e+43
1.74216596587455e-13,0.185,1.6854333897190799e+43
1.2406736894762e-13,0.185,1.20027190459977e+43
1.38172168039598e-13,0.185,1.3367267533946498e+43
1.59362794709397e-13,0.185,1.54173242126983e+43
1.6404018087667e-13,0.185,1.5869831205565298e+43
9.67700424470486e-14,0.185,9.36187848113048e+42
1.57537986626244e-13,0.185,1.5240785781032098e+43
1.42740138625552e-13,0.185,1.38091892738742e+43
1.36662817631467e-13,0.185,1.32212476010308e+43
1.52520129579469e-13,0.185,1.4755340422947298e+43
1.15983204042874e-13,0.185,1.12206281473494e+43
2.06701362814593e-13,0.185,1.9997025852429001e+43
1.4651449195927998e-13,0.185,1.41743336549418e+43
1.16503383260249e-13,0.185,1.12709521370711e+43
1.61230272450502e-13,0.185,1.55979906590109e+43
1.5894412597437e-13,0.185,1.5376820708493198e+43
1.59313300794243e-13,0.185,1.54125359951103e+43
1.66714744125693e-13,0.185,1.61285779777511e+43
1.88414311409924e-13,0.185,1.8227871383757798e+43
2.39169181961029e-13,0.185,2.31380782867356e+43
1.49288659673293e-13,0.185,1.4442716517738198e+43
1.84965541905745e-13,0.185,1.78942251416863e+43
2.13019845956989e-13,0.185,2.0608298410220298e+43
1.43478305403333e-13,0.185,1.3880602156390799e+43
1.46351091137972e-13,0.185,1.4158525677657499e+43
2.23801236191644e-13,0.185,2.1651328491453498e+43
2.0694762892562e-13,0.185,2.00208505129041e+43
2.55455050486087e-13,0.185,2.47136311979032e+43
2.90904370802527e-13,0.185,2.8143124671803197e+43
1.99439466252897e-13,0.185,1.9294484121186698e+43
1.6604038789809e-13,0.185,1.6063338355072598e+43
1.91735365407133e-13,0.185,1.85491619729208e+43
2.12547089499052e-13,0.185,2.0562562267107597e+43
2.58279946306674e-13,0.185,2.49869216783601e+43
2.97946349334919e-13,0.185,2.88243907498155e+43
2.0257859388650899e-13,0.185,1.95981745061394e+43
3.08326911972753e-13,0.185,2.98286433420818e+43
2.44166123172239e-13,0.185,2.3621500172411596e+43
2.29170611483622e-13,0.185,2.2170780976251097e+43
2.04958051593903e-13,0.185,1.9828371717428199e+43
1.91290886942746e-13,0.185,1.8506161543595297e+43
2.02050933105294e-13,0.185,1.95471267232918e+43
1.98173047320294e-13,0.185,1.91719662442341e+43
2.2465523243036899e-13,0.185,2.1733947128462598e+43
2.56227096480654e-13,0.185,2.4788321676487397e+43
2.16658078555165e-13,0.185,2.09602739866375e+43
2.81785335955833e-13,0.185,2.7260916770048297e+43
2.85263964090295e-13,0.185,2.75974516423328e+43
1.9868236346258799e-13,0.185,1.9221239301391697e+43
2.47444670530543e-13,0.185,2.3938678517971097e+43
1.90555683755608e-13,0.185,1.8435035369390198e+43
2.42486962974489e-13,0.185,2.34590522357964e+43
2.96027449113978e-13,0.185,2.8638749509700396e+43
2.85392202986243e-13,0.185,2.7609857929754597e+43
2.34113692024459e-13,0.185,2.2648992188890297e+43
2.81773689375722e-13,0.185,2.72597900384177e+43
3.86659470454505e-13,0.185,3.7406813972971795e+43
3.32419578810343e-13,0.185,3.2159453720131397e+43
3.47988722828987e-13,0.185,3.3665668150465195e+43
4.08767646913921e-13,0.185,3.95456376855448e+43
3.06288064504842e-13,0.185,2.9631397978191497e+43
3.88994774839203e-13,0.185,3.7632739634603697e+43
3.55486227762512e-13,0.185,3.4391003474542896e+43
3.45285576268218e-13,0.185,3.34041561269229e+43
3.0536423403612e-13,0.185,2.95420233291097e+43
2.8786991537464e-13,0.185,2.7849560648744797e+43
3.17127850773607e-13,0.185,3.06800774996988e+43
3.30636629676917e-13,0.185,3.19869648723115e+43
4.17417262264976e-13,0.185,4.0382432273802e+43
2.89720670566934e-13,0.185,2.80286092961406e+43
3.6775424969891297e-13,0.185,3.5577855600140196e+43
3.72899313899548e-13,0.185,3.6075607431243497e+43
3.56973648860353e-13,0.185,3.4534901887896095e+43
4.46731150261288e-13,0.185,4.3218362178256597e+43
3.39144962698008e-13,0.185,3.2810091304895497e+43
2.82657725176656e-13,0.185,2.7345314809638497e+43
4.49593050542693e-13,0.185,4.3495232602017097e+43
3.74715294511491e-13,0.185,3.6251291861912195e+43
3.91404610952065e-13,0.185,3.78658757610077e+43
4.58487557700829e-13,0.185,4.4355718895691895e+43
3.47374071808077e-13,0.185,3.3606204622078196e+43
4.31553127837051e-13,0.185,4.17499862436555e+43
3.63277639585953e-13,0.185,3.51447723976826e+43
4.59127214653171e-13,0.185,4.44176015869257e+43
3.75947991690349e-13,0.185,3.63705473763326e+43
4.70427978396005e-13,0.185,4.55108777107041e+43
3.81077675469942e-13,0.185,3.6866811250738295e+43
3.7204459984210597e-13,0.185,3.59929193498958e+43
3.73957156860742e-13,0.185,3.6177946926033296e+43
4.80550748402437e-13,0.185,4.649019052587109e+43
4.44110365619342e-13,0.185,4.29648181400122e+43
4.06372677002531e-13,0.185,3.9313939768406195e+43
3.65543703674026e-13,0.185,3.5363999506471e+43
4.05936632298861e-13,0.185,3.9271755251123095e+43
4.66793955394527e-13,0.185,4.51593093856608e+43
4.82181314264384e-13,0.185,4.66479372734079e+43
4.78443050526016e-13,0.185,4.62862843283019e+43
4.9738097397249e-13,0.185,4.811840647589569e+43
4.69678085913862e-13,0.185,4.54383304417951e+43
4.79981127810654e-13,0.185,4.64350834015403e+43
4.08856334755794e-13,0.185,3.9554217663163595e+43
5.15712253080239e-13,0.185,4.989183969004719e+43
4.83125806353156e-13,0.185,4.67393108011845e+43
5.78200732557629e-13,0.185,5.593719770110779e+43
4.52601216710791e-13,0.185,4.3786253308473794e+43
