1.164750821308483340e-46
1.223347500335047854e-46
4.429349286240454603e-47
5.300342230641205359e-47
3.424447637820845930e-47
1.705335030944718122e-47
7.714711822694248515e-48
4.162712943263787297e-48
3.172974626874301253e-48
1.501126363848478022e-48
1.021048810611227589e-48
6.319994184986671952e-49
4.392976597286353260e-49
2.542431576890718079e-49
1.721093351315683285e-49
1.105075326134469232e-49
7.222892637283616958e-50
4.886175783820289925e-50
3.380549960213694611e-50
2.204087043514675955e-50
1.511085103105880771e-50
8.517697717542648719e-51
5.966527637912060692e-51
3.186877035481505595e-51
1.847302241488304453e-51
6.775895534631459532e-52
3.119260248875903508e-52
7.824427282317354515e-53
2.000550516694400059e-53
5.897598283576443156e-54
