x,y
44.68055555555556,1.0
44.791666666666664,1.0
44.90277777777778,1.0
45.013888888888886,1.0
45.125,1.0
45.25,1.0
44.59722222222222,0.9965034965034965
44.708333333333336,0.9965034965034965
44.81944444444444,0.9965034965034965
44.93055555555556,0.9965034965034965
45.05555555555556,0.9965034965034965
45.166666666666664,0.9965034965034965
45.27777777777778,0.9965034965034965
44.583333333333336,0.993006993006993
44.708333333333336,0.993006993006993
44.81944444444444,0.993006993006993
44.93055555555556,0.993006993006993
45.041666666666664,0.993006993006993
45.15277777777778,0.993006993006993
45.27777777777778,0.993006993006993
44.541666666666664,0.9895104895104895
44.65277777777778,0.9895104895104895
44.5,0.986013986013986
44.458333333333336,0.9825174825174825
44.44444444444444,0.9790209790209791
44.44444444444444,0.9755244755244755
44.44444444444444,0.972027972027972
44.458333333333336,0.9685314685314685
44.388888888888886,0.9615384615384616
44.36111111111111,0.9545454545454546
44.31944444444444,0.9475524475524476
44.36111111111111,0.9440559440559441
44.291666666666664,0.9335664335664335
44.333333333333336,0.9300699300699301
44.30555555555556,0.9230769230769231
44.291666666666664,0.916083916083916
44.27777777777778,0.9090909090909091
44.23611111111111,0.8986013986013986
44.22222222222222,0.8916083916083916
44.22222222222222,0.8846153846153846
44.22222222222222,0.8776223776223776
44.22222222222222,0.8706293706293706
44.166666666666664,0.8601398601398601
44.166666666666664,0.8531468531468531
44.166666666666664,0.8461538461538461
44.166666666666664,0.8391608391608392
44.125,0.8286713286713286
44.125,0.8216783216783217
44.125,0.8146853146853147
44.138888888888886,0.8076923076923077
44.09722222222222,0.7972027972027972
44.09722222222222,0.7902097902097902
44.09722222222222,0.7832167832167832
44.09722222222222,0.7762237762237763
44.09722222222222,0.7692307692307693
44.05555555555556,0.7587412587412588
44.06944444444444,0.7517482517482518
44.06944444444444,0.7447552447552448
44.02777777777778,0.7342657342657343
44.041666666666664,0.7272727272727273
44.05555555555556,0.7202797202797203
44.05555555555556,0.7132867132867133
44.013888888888886,0.7027972027972028
44.013888888888886,0.6958041958041958
43.98611111111111,0.6853146853146853
43.98611111111111,0.6783216783216783
44.0,0.6713286713286714
44.0,0.6643356643356644
43.97222222222222,0.6538461538461539
43.97222222222222,0.6468531468531469
43.98611111111111,0.6398601398601399
43.98611111111111,0.6328671328671329
43.958333333333336,0.6223776223776224
43.97222222222222,0.6153846153846154
43.94444444444444,0.6048951048951049
43.94444444444444,0.5979020979020979
43.916666666666664,0.5874125874125874
43.93055555555556,0.5804195804195804
43.93055555555556,0.5734265734265734
43.888888888888886,0.5629370629370629
43.888888888888886,0.5559440559440559
43.90277777777778,0.548951048951049
43.916666666666664,0.541958041958042
43.875,0.5314685314685315
43.875,0.5244755244755245
43.888888888888886,0.5174825174825175
43.84722222222222,0.506993006993007
43.86111111111111,0.5
43.875,0.493006993006993
43.833333333333336,0.4825174825174825
43.84722222222222,0.4755244755244755
43.86111111111111,0.46853146853146854
43.81944444444444,0.458041958041958
43.81944444444444,0.45104895104895104
43.833333333333336,0.44405594405594406
43.791666666666664,0.43356643356643354
43.80555555555556,0.42657342657342656
43.80555555555556,0.4195804195804196
43.80555555555556,0.4125874125874126
43.763888888888886,0.4020979020979021
43.77777777777778,0.3951048951048951
43.791666666666664,0.3881118881118881
43.791666666666664,0.3811188811188811
43.75,0.3706293706293706
43.75,0.36363636363636365
43.72222222222222,0.3531468531468531
43.72222222222222,0.34615384615384615
43.73611111111111,0.33916083916083917
43.73611111111111,0.3321678321678322
43.708333333333336,0.32167832167832167
43.708333333333336,0.3146853146853147
43.72222222222222,0.3076923076923077
43.72222222222222,0.3006993006993007
43.68055555555556,0.2902097902097902
43.69444444444444,0.28321678321678323
43.65277777777778,0.2727272727272727
43.666666666666664,0.26573426573426573
43.666666666666664,0.25874125874125875
43.638888888888886,0.24825174825174826
43.638888888888886,0.24125874125874125
43.65277777777778,0.23426573426573427
43.59722222222222,0.22377622377622378
43.59722222222222,0.21678321678321677
43.61111111111111,0.2097902097902098
43.61111111111111,0.20279720279720279
43.61111111111111,0.1958041958041958
43.56944444444444,0.1853146853146853
43.583333333333336,0.17832167832167833
43.583333333333336,0.17132867132867133
43.52777777777778,0.16083916083916083
43.52777777777778,0.15384615384615385
43.52777777777778,0.14685314685314685
43.541666666666664,0.13986013986013987
43.52777777777778,0.13286713286713286
43.47222222222222,0.12237762237762238
43.458333333333336,0.11538461538461539
43.458333333333336,0.10839160839160839
43.458333333333336,0.10139860139860139
43.458333333333336,0.0944055944055944
43.44444444444444,0.08741258741258741
43.43055555555556,0.08041958041958042
43.416666666666664,0.07342657342657342
43.388888888888886,0.06643356643356643
43.36111111111111,0.05944055944055944
43.333333333333336,0.05244755244755245
43.31944444444444,0.045454545454545456
43.263888888888886,0.038461538461538464
43.27777777777778,0.03496503496503497
43.19444444444444,0.027972027972027972
43.19444444444444,0.024475524475524476
43.18055555555556,0.02097902097902098
43.138888888888886,0.017482517482517484
43.05555555555556,0.013986013986013986
42.875,0.01048951048951049
43.0,0.01048951048951049
43.11111111111111,0.01048951048951049
41.43055555555556,0.006993006993006993
41.541666666666664,0.006993006993006993
41.65277777777778,0.006993006993006993
41.77777777777778,0.006993006993006993
41.888888888888886,0.006993006993006993
42.0,0.006993006993006993
42.11111111111111,0.006993006993006993
42.23611111111111,0.006993006993006993
42.34722222222222,0.006993006993006993
42.458333333333336,0.006993006993006993
42.56944444444444,0.006993006993006993
42.68055555555556,0.006993006993006993
42.80555555555556,0.006993006993006993
42.916666666666664,0.006993006993006993
43.02777777777778,0.006993006993006993
41.388888888888886,0.0034965034965034965
41.513888888888886,0.0034965034965034965
41.625,0.0034965034965034965
41.73611111111111,0.0034965034965034965
41.84722222222222,0.0034965034965034965
41.958333333333336,0.0034965034965034965
42.083333333333336,0.0034965034965034965
42.19444444444444,0.0034965034965034965
42.30555555555556,0.0034965034965034965
42.416666666666664,0.0034965034965034965
42.541666666666664,0.0034965034965034965
42.65277777777778,0.0034965034965034965
42.763888888888886,0.0034965034965034965
42.875,0.0034965034965034965
42.98611111111111,0.0034965034965034965
41.43055555555556,0.0
41.541666666666664,0.0
41.65277777777778,0.0
41.763888888888886,0.0
41.888888888888886,0.0
42.0,0.0
42.11111111111111,0.0
42.22222222222222,0.0
42.333333333333336,0.0
42.458333333333336,0.0
42.56944444444444,0.0
42.68055555555556,0.0
42.791666666666664,0.0
42.916666666666664,0.0
