2.323997584424403593e-46
2.359359474970128011e-46
8.227832669397859366e-47
9.497497129237569007e-47
5.953714155195857923e-47
2.886034496124880608e-47
1.286095266007150189e-47
6.853879500029889308e-48
5.168364724382572477e-48
2.427695784487148306e-48
1.637960802483154165e-48
1.006656220481591738e-48
6.896323799844000752e-49
3.931491767589102058e-49
2.585302330004313623e-49
1.606727298778497729e-49
1.009599368757680586e-49
6.496680921297165403e-50
4.265270774829859321e-50
2.637010615874120537e-50
1.707653842800588214e-50
9.210245414955035843e-51
6.258760028625098974e-51
3.268490504704646687e-51
1.868380912718850946e-51
6.805676721992561138e-52
3.125951523043462752e-52
7.826013697005973417e-53
2.000550516694400059e-53
5.897598283576443156e-54
